number,meters
250001187313,12.8
250001187314,6.7
250001187319,10.6
250001187321,8
250001187322,10.05
250001187323,6.7
250001187324,8.7
250001187325,5.1
250001187327,5.85
250001187329,13.4
250001187331,2.45
250001187332,6.4
250001187333,7.45
250001187334,13.4
250001187335,0.2
250001187336,12.8
250001187337,3.2
250001187338,12.8
250001187340,12.8
250001187342,6.65
250001187345,9.6
250001187346,12.8
250001187347,7.9
250001187348,0
250001187349,9.6
250001187350,2
250001187351,0
250001187352,0.5
250001187353,12.8
250001187354,12.8
250001187355,8
250001187356,9.1
250001187357,12.5
250001187358,7.2
250001187359,0
250001187360,12.8
250001187361,8
250001187362,0
250001187363,9.6
250001187364,12.8
250001187365,13.4
250001187367,7.8
250001187370,2.5
250001187371,10.2
250001187372,12.8
250001187374,7.68
250001187375,13.6
250001187377,8.6
250001187378,9.6
250001187380,12.56
250001187381,6.8
250001187382,9.6
250001187383,8.93
250001187385,1.1
250001187387,3.5
250001187389,6.56
250001187395,4.27
250001187396,6.65
250001187397,13.3
250001187400,6.7
250001187406,7.6
250001187407,2.3
250001187408,13.4
250001187409,3.45
250001187413,12.8
250001187414,8.93
250001187416,13.4
250001187419,12.8
250001187420,12.8
250001187424,12.8
250001187425,13.4
250001187426,9.98
250001187427,4.48
250001187429,10.05
250001187430,9.6
250001187431,1
250001187434,0.1
250001187435,0.5
250001187437,6.7
250001187439,0.2
250001187442,8.8
250001187445,12.8
250001187446,12.8
250001187451,13.6
250001187452,4.6
250001187453,8
250001187461,10.05
250001187462,8.04
250001187463,9.2
250001187468,12.8
250001187474,15.4
250001187475,6
250001187476,2
250001187479,11.4
250001187481,12.8
250001187484,10.05
250001187485,0
250001187486,0
250001187487,12.8
250001187488,12.8
250001187489,12.8
250001187492,12.1
250001187493,12.8
250001187494,13.4
250001187495,8.04
250001187496,13.4
250001187497,4
250001187498,11.2
250001187499,7.2
250001187500,10.72
250001187501,13.4
250001187502,13.4
250001187506,4.16
250001187507,5.67
250001187508,6.6
250001187509,13.4
250001187512,12.8
250001187513,1.5
250001187515,12.8
250001187522,2.22
250001187524,6.4
250001187525,8.93
250001187529,7.47
250001187531,2.52
250001187533,3.09
250001187545,12.2
250001187546,10
250001187551,9.6
250001187552,13.4
250001187553,13.4
250001187555,13.2
250001187556,6.7
250001187557,3.35
250001187562,6
250001187566,0
250001187567,3.58
250001187568,5.5
250001187569,5
250001187570,6.7
250001187571,0
250001187572,0
250001187576,6.4
250001187577,5
250001187579,6.7
250001187580,13.4
250001187581,7
250001187584,13.3
250001187585,13.4
250001187586,13.4
250001187593,6.7
250001187594,6.5
250001187595,6.5
250001187600,6.4
250001187601,0.7
250001187603,4.47
250001187604,3.25
250001187605,4.01
250001187606,0
250001187609,0.5
250001187610,5
250001187613,3.7
250001187615,13.4
250001187616,0
250001187621,4.8
250001187624,4.47
250001187628,3.9
250001187634,6.7
250001187635,13
250001187638,6.7
250001187646,0.8
250001187647,6.7
250001187648,12.8
250001187649,13.4
250001187651,12.8
250001187652,13.4
250001187653,11.2
250001187656,5.53
250001187657,13.4
250001187659,13.4
250001187660,12.8
250001187661,6.8
250001187662,13.6
250001187663,6.1
250001187664,6
250001187667,8
250001187668,12.8
250001187669,6.7
250001187670,2.93
250001187671,11.33
250001187674,6.45
250001187675,13.6
250001187676,6.67
250001187678,6.7
250001187679,7.8
250001187680,3.2
250001187681,13
250001187683,6.4
250001187684,10.2
250001187685,13.4
250001187686,12.8
250001187687,12.8
250001187688,12.8
250001187693,12.8
250001187694,6.67
250001187695,12.8
250001187697,12.8
250001187700,12.4
250001187701,4.38
250001187702,13.6
250001187703,13.4
250001187704,13.4
250001187705,13.6
250001187706,0
250001187708,13.6
250001187709,13.6
250001187710,12.78
250001187711,7.5
250001187712,13.6
250001187713,13.6
250001187714,13.48
250001187715,13.6
250001187716,2.4
250001187717,12.8
250001187719,0.42
250001187720,13.4
250001187721,9.6
250001187730,6.4
250001187733,4
250001187736,6.7
250001187738,13.4
250001187740,12.8
250001187742,12.8
250001187743,13.4
250001187744,12.8
250001187745,12.8
250001187746,13.4
250001187749,5.5
250001187750,12.8
250001187751,12.8
250001187752,1.5
250001187753,9.4
250001187760,13.4
250001187761,6.4
250001187762,12.8
250001187763,11.45
250001187764,6.67
250001187765,13.4
250001187766,6.7
250001187770,11.2
250001187771,3.2
250001187773,12.8
250001187774,6.4
250001187775,12.8
250001187776,8.93
250001187777,4.5
250001187778,2.56
250001187779,13.4
250001187783,12.8
250001187784,6.4
250001187785,11.4
250001187786,6.67
250001187787,12.8
250001187788,12.8
250001187789,10.4
250001187790,13.4
250001187799,12.8
250001187804,12.8
250001187806,12.8
250001187807,12.8
250001187811,13.4
250001187813,12.8
250001187814,7.05
250001187815,6.7
250001187816,10.88
250001187817,6.4
250001187819,6.4
250001187821,12.8
250001187823,12.8
250001187824,1.6
250001187825,5.13
250001187826,4.8
250001187827,12
250001187830,3.2
250001187831,11
250001187832,10.05
250001187833,5.5
250001187834,6.7
250001187836,3
250001187837,13.4
250001187838,12.8
250001187839,1.6
250001187840,8.6
250001187842,6.7
250001187844,12.8
250001187846,6.7
250001187847,6.7
250001187851,13.4
250001187852,12.8
250001187853,6.7
250001187854,9.2
250001187856,6.4
250001187857,13.4
250001187858,5.25
250001187859,11.2
250001187862,12.8
250001187864,16.4
250001187865,6.3
250001187867,5.6
250001187870,12.8
250001187875,11.2
250001187876,12.8
250001187878,6.78
250001187879,13.4
250001187880,13.4
250001187881,6.7
250001187882,13.4
250001187885,7.32
250001187886,13.4
250001187887,13.72
250001187888,13.4
250001187889,14
250001187890,13.4
250001187891,11.2
250001187892,9.6
250001187893,12.8
250001187894,5.5
250001187895,6.5
250001187896,1.5
250001187897,8.5
250001187898,4
250001187900,12
250001187902,0
250001187903,5.1
250001187904,12.8
250001187912,6.65
250001187913,13.3
250001187914,13.3
250001187915,6.6
250001187916,13.4
250001187918,12.8
250001187919,12.8
250001187920,13
250001187921,9.52
250001187922,6.65
250001187924,10.55
250001187925,12.8
250001187926,0.8
250001187927,9.3
250001187929,12.8
250001187930,0.5
250001187931,5.12
250001187932,12.81
250001187933,0.25
250001187935,6.4
250001187936,12.8
250001187937,6.7
250001187938,9.6
250001187939,12.8
250001187940,13.2
250001187942,12.8
250001187943,12.8
250001187944,12.8
250001187946,12.8
250001187947,12.8
250001187948,12.8
250001187949,3.2
250001187950,0.3
250001187951,7.6
250001187953,5.4
250001187963,11.7
250001187964,7.4
250001187965,3.35
250001187966,13.2
250001187967,15
250001187968,0.03
250001187970,1.6
250001187971,0.4
250001187972,0.5
250001187973,3
250001187974,0.1
250001187975,1
250001187976,0.6
250001187977,3.5
250001187978,1.1
250001187979,12.8
250001187980,2.8
250001187983,0.3
250001187984,4.7
250001187986,1.5
250001187987,0.2
250001187988,12.8
250001187990,0.3
250001187991,0.9
250001187992,4.75
250001187994,0.1
250001187995,3.5
250001187998,6.4
250001187999,12.8
250001188001,10.2
250001188002,9.6
250001188003,10.32
250001188004,2.7
250001188005,3.3
250001188006,10.2
250001188007,13.4
250001188008,6.7
250001188009,9.6
250001188011,13.4
250001188012,13.33
250001188016,6.5
250001188017,12.8
250001188018,0
250001188021,0
250001188022,11
250001188026,6.7
250001188027,13.4
250001188028,8.9
250001188030,12.8
250001188031,12.8
250001188032,13.4
250001188033,13.4
250001188034,6.8
250001188036,12.69
250001188037,11.7
250001188038,13.4
250001188039,11.87
250001188040,7.9
250001188042,6.33
250001188043,6.4
250001188044,8.93
250001188046,12.8
250001188048,13.4
250001188049,12.8
250001188050,3.03
250001188051,13.72
250001188052,13.4
250001188058,13.4
250001188060,6.7
250001188061,12.8
250001188063,12.8
250001188064,12.8
250001188065,12.1
250001188066,9
250001188067,13.4
250001188068,12.8
250001188069,13.4
250001188070,12.8
250001188071,0
250001188072,13.4
250001188077,5.13
250001188078,9.6
250001188079,12.8
250001188080,13.4
250001188084,4.6
250001188085,12.19
250001188086,5.44
250001188087,4.21
250001188088,5
250001188089,10.5
250001188090,6.7
250001188091,3.2
250001188092,8.2
250001188093,11.84
250001188094,8
250001188096,2.3
250001188099,13
250001188100,13.4
250001188105,13.4
250001188106,12.8
250001188107,12.8
250001188108,5.67
250001188109,0.2
250001188110,8.23
250001188111,12.8
250001188112,12.8
250001188113,6.05
250001188114,10.5
250001188115,6.7
250001188116,7.75
250001188118,9.4
250001188119,12.8
250001188120,7.05
250001188121,0.5
250001188122,8.3
250001188123,7.45
250001188124,12.5
250001188128,3.6
250001188130,4.8
250001188144,7.7
250001188145,12.8
250001188146,12.8
250001188148,13.1
250001188149,5.35
250001188150,13
250001188152,12.8
250001188154,8.94
250001188156,11.78
250001188157,11.2
250001188158,11.6
250001188159,10.6
250001188160,12.8
250001188161,6.86
250001188165,6.47
250001188166,4
250001188167,9.6
250001188168,12.8
250001188169,12.8
250001188170,5.08
250001188172,5
250001188174,12.8
250001188175,12.8
250001188177,12.8
250001188178,12.8
250001188180,6.4
250001188181,10.05
250001188182,13.33
250001188186,12.8
250001188187,6.7
250001188189,12.8
250001188190,11.2
250001188197,12.8
250001188198,12.8
250001188199,1.6
250001188200,6.7
250001188201,12.8
250001188204,12.8
250001188205,0.5
250001188206,12.8
250001188207,12.8
250001188208,12.8
250001188209,6.4
250001188211,12.8
250001188212,12.8
250001188213,6.93
250001188214,7.2
250001188215,12.8
250001188217,0
250001188218,13.4
250001188219,12.8
250001188220,12.8
250001188221,9.41
250001188222,7
250001188226,12.8
250001188228,12.8
250001188230,11.2
250001188231,12.8
250001188234,13.4
250001188235,12.8
250001188237,12.8
250001188239,12.8
250001188240,12.8
250001188241,2.53
250001188243,0.5
250001188244,0
250001188245,6.7
250001188247,9.6
250001188248,12.8
250001188249,13.4
250001188251,12.8
250001188252,5.85
250001188253,2.5
250001188254,8.58
250001188255,12.8
250001188256,6.7
250001188257,12.8
250001188259,13.4
250001188260,0.3
250001188261,13.4
250001188262,13.4
250001188263,13.4
250001188265,7.4
250001188267,11
250001188268,12.8
250001188269,12.8
250001188270,13.4
250001188271,12.8
250001188272,6.4
250001188273,0.5
250001188274,3.2
250001188275,8.1
250001188276,4.95
250001188277,11.17
250001188278,4.27
250001188279,5.2
250001188280,7
250001188281,13.4
250001188282,2.3
250001188283,0.8
250001188284,12.8
250001188285,12.8
250001188288,12.8
250001188289,12.8
250001188291,13.1
250001188292,6.4
250001188293,12.8
250001188294,12.8
250001188295,12.8
250001188296,0
250001188297,12.8
250001188298,12.8
250001188299,12.8
250001188300,12.8
250001188301,9.6
250001188302,12.8
250001188304,4.27
250001188306,11.6
250001188307,12.8
250001188308,15.4
250001188311,8.4
250001188312,12.1
250001188313,12.8
250001188315,13.4
250001188316,7.89
250001188317,12.23
250001188318,13.4
250001188324,2.5
250001188325,1.3
250001188326,1.6
250001188331,3.4
250001188332,0.2
250001188333,12.8
250001188334,12.8
250001188335,4.8
250001188336,12.8
250001188339,12.8
250001188341,9.6
250001188342,9.61
250001188343,7.9
250001188344,10.8
250001188345,6.02
250001188347,10.6
250001188348,6.02
250001188350,7.08
250001188351,2.83
250001188354,9.36
250001188363,11
250001188364,13
250001188365,13.4
250001188366,13.4
250001188367,12.8
250001188368,12.8
250001188369,12.8
250001188370,13.4
250001188371,12.8
250001188372,13.4
250001188373,6.65
250001188374,13.4
250001188375,6.7
250001188376,10.05
250001188381,4.43
250001188382,12.8
250001188384,13.4
250001188385,13.4
250001188386,7
250001188390,12.8
250001188391,12.8
250001188393,12.8
250001188395,0.47
250001188399,2.36
250001188400,6.4
250001188402,9.4
250001188403,6.4
250001188405,4.5
250001188408,7.33
250001188409,12.8
250001188410,1.38
250001188411,12.8
250001188413,1.2
250001188414,6.4
250001188418,4.2
250001188419,0.5
250001188420,2.7
250001188422,6.4
250001188423,12.8
250001188424,5.49
250001188425,12.8
250001188427,9.6
250001188428,12.8
250001188430,12.8
250001188433,12.8
250001188434,9.6
250001188435,12.8
250001188436,6.4
250001188437,1
250001188438,10.4
250001188439,12.8
250001188440,13.33
250001188442,13.4
250001188443,13.4
250001188445,12.8
250001188446,8.53
250001188447,12.8
250001188448,12.8
250001188449,8.53
250001188451,13.4
250001188452,12.8
250001188455,12.8
250001188457,12.8
250001188458,6.4
250001188459,8.5
250001188460,9.6
250001188461,13.4
250001188462,12.8
250001188463,12.8
250001188464,5.2
250001188465,12.8
250001188466,12.8
250001188468,1.5
250001188471,12.8
250001188473,12.8
250001188475,10.72
250001188476,12.8
250001188477,12.8
250001188478,12.8
250001188479,12.8
250001188480,13.4
250001188481,9.6
250001188483,12.8
250001188484,13.05
250001188485,6.7
250001188486,13.4
250001188487,6.4
250001188488,9.6
250001188490,9.6
250001188491,8
250001188493,4.6
250001188494,12.8
250001188495,6.4
250001188497,2.5
250001188498,12.8
250001188499,12.8
250001188501,13.3
250001188503,12.8
250001188508,6.4
250001188509,12.8
250001188512,12.8
250001188513,12.8
250001188514,1
250001188515,2
250001188519,1
250001188520,1
250001188521,12.8
250001188523,2.5
250001188524,10.05
250001188525,6.4
250001188526,12.8
250001188527,8
250001188530,12.8
250001188531,13.3
250001188532,8.04
250001188533,12.8
250001188534,12.8
250001188535,5.2
250001188536,12.8
250001188537,11
250001188538,13.4
250001188539,12.8
250001188540,12.8
250001188541,12.8
250001188544,1.5
250001188545,0
250001188546,8.53
250001188548,9.6
250001188549,13.6
250001188550,4.8
250001188552,7.68
250001188553,8
250001188560,0
250001188562,12.8
250001188565,8.53
250001188566,12.8
250001188569,12.8
250001188570,13.4
250001188571,10.2
250001188572,13.4
250001188573,8.8
250001188574,2.5
250001188575,8.5
250001188576,12.8
250001188577,12.4
250001188579,8.8
250001188580,1.1
250001188582,13.4
250001188584,12.8
250001188585,7.68
250001188587,13.2
250001188589,13.4
250001188592,7.5
250001188593,12.8
250001188594,6.4
250001188595,4.27
250001188602,13.4
250001188607,13.4
250001188608,6.7
250001188609,13.6
250001188610,6.7
250001188611,9.02
250001188612,10.6
250001188613,5.12
250001188614,9.36
250001188615,0.69
250001188616,0.5
250001188618,5.4
250001188620,10.18
250001188621,5.9
250001188622,11.49
250001188623,10.24
250001188624,6.4
250001188625,10.24
250001188626,6.67
250001188627,6.67
250001188628,12.8
250001188629,8
250001188630,6.67
250001188631,6.67
250001188632,6.4
250001188636,12.8
250001188637,3.6
250001188640,13.4
250001188641,12.8
250001188642,6.67
250001188643,12.8
250001188648,13.4
250001188649,5.25
250001188650,4.27
250001188662,12.8
250001188663,2.2
250001188664,12.8
250001188665,6.7
250001188666,13.4
250001188668,8.6
250001188670,1.2
250001188671,0.8
250001188673,12.8
250001188674,12.8
250001188676,0.4
250001188677,6.4
250001188681,6.4
250001188682,2.4
250001188683,8.93
250001188686,12.8
250001188687,6.4
250001188689,1.45
